Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Indonesia,IDN,29.8367954572161,26.2052017856205,18.5354648917633,18.6712786457665,19.1310042759597,16.9555634840925,18.4371895829409,19.4270918962783,17.8814994983985,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Iran, Islamic Rep.",IRN,33.8219193938708,36.4770997798349,36.3710361542807,38.6980329606897,37.4838145441593,35.0159582592188,37.6762291896797,34.0157895718045,32.2873733599003,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Iraq,IRQ,43.4048024845943,42.0322556879507,37.7947333258122,44.6439888371463,42.3367851899463,40.02670906993,41.7558636075287,37.7315693030309,38.1750699787954,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ireland,IRL,14.2690806673496,12.5487773722991,8.84472665206141,8.81158216131006,8.11019374827621,8.38429636583274,8.2986369369357,7.8923946735653,8.17058601306707,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Israel,ISR,24.6213499259541,25.3125485744393,21.175469715827,22.1043027343095,18.8170113677762,20.0293441275017,20.5625974806507,19.5556432093837,18.5982756348314,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Italy,ITA,29.0583813085058,26.2472831488489,16.8936828833708,17.7600165229672,15.7011486972657,15.9660261772019,16.3354361294692,14.8936858575121,14.6586386239905,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Jamaica,JAM,15.7020220510751,15.7509748541016,16.4597152483621,16.8646376023948,15.9558447798912,16.6566414571584,16.8426821458431,17.0706325020849,17.413637041591,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Japan,JPN,13.3727826892814,13.1620736916056,13.740610303435,12.8685359282927,12.799061198144,13.1198276213348,13.0790330283313,12.9378727869587,12.835201662985,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Jordan,JOR,23.4011508862592,24.2289680813746,30.2022455384946,32.1142375115077,28.3754804489745,28.3831683592571,30.8911213683016,31.2597313487439,28.7737639174179,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kazakhstan,KAZ,18.9447460550378,16.6954213743656,23.8358367012493,22.5590495991917,22.7637525232887,21.0166106765309,20.5938700993782,20.8569853852639,20.0278724259165,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kenya,KEN,16.2844878090022,21.1420927289239,23.7513870283134,24.7760612569464,24.0211862534612,19.9015512654464,20.9875653334569,19.5705272264405,24.3917906517518,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kiribati,KIR,10.9730335037151,12.1855676905766,10.9972287903393,10.6201442272271,11.1067056212411,10.970038581704,11.3366995948348,11.5481206795464,11.2568272545112,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Korea, Dem. People's Rep.",PRK,41.652928018143,40.5589113689011,44.199470157423,42.5382454893687,38.6220301922284,39.168240982399,34.1978293742031,31.1237582148846,29.9291062464217,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Korea, Rep.",KOR,25.9812102161272,25.4379884924397,28.3760075385872,26.2899620146574,26.6704344134095,26.0043671138493,25.9343920098722,26.0153634264606,25.9439899531653,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kuwait,KWT,54.8030400396318,59.028420443273,50.028931868526,64.5479644305319,59.2319560603482,58.1291719707309,63.4583554482098,52.7825054963873,53.7151434413218,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kyrgyz Republic,KGZ,22.0201476655806,23.0380260652668,30.5484635194377,29.7484121402712,29.0193222002259,26.8562254174832,27.4518144818682,26.7613844313409,24.3817252281764,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lao PDR,LAO,29.6912071424864,28.820009114765,21.3928997917018,20.1670988613747,22.463787282601,19.1515982168711,20.9840690040935,22.4289603771825,22.3176670505669,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Latvia,LVA,27.6921301126591,22.4970757971078,16.0993170108535,13.6554000536401,12.6030729844024,11.6679973108454,14.2076039693657,12.4865833165492,11.6020322023647,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lebanon,LBN,16.4011832021479,17.9829558305759,20.3631198495282,20.6861467732003,19.360236111926,18.8914613898948,19.9808899582131,20.5970090578064,19.2310172881236,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lesotho,LSO,26.3694232246209,24.5043099431081,26.801156032785,25.8911063728927,25.3734080229079,22.4347012157399,23.0240026773582,21.1810593859544,23.4391013240086,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Liberia,LBR,39.4615782578391,40.1117652111733,34.3461135841224,51.1180873244019,48.301426780699,41.5068237111279,42.0381017982909,37.1591253581791,42.3616590279287,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Libya,LBY,32.8150492776324,35.9654901658373,36.2943652311609,36.08680012119,38.1668032978199,33.6859220495799,41.4209740874326,36.4844732200514,32.9707065002742,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lithuania,LTU,22.5393284701609,18.083013444041,12.7577404745041,11.3028578201847,10.2329418108878,9.79993642739852,11.0838572805935,10.2465023749528,9.21893860360944,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Luxembourg,LUX,17.4241355843529,14.2553412411783,9.99782870623861,10.3915303158858,9.61318538725802,9.60846654630366,9.29178826573985,8.4591046194554,8.67476189540246,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Madagascar,MDG,10.7060083483529,11.9155371328738,15.00220058015,16.0777176618248,16.138736457425,12.5514997924024,12.7238095692816,12.7945386496097,12.7535199510191,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Malawi,MWI,21.7196689814769,23.0191141072171,25.9973398435068,25.0076393017599,24.9604610605181,21.2909459360983,21.1973847101807,22.3370229833525,23.6983194353464,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Malaysia,MYS,31.5280014439601,23.5136706210687,17.1052502297433,16.9297330913892,16.3864419259472,14.9450075810201,16.6541753286852,17.8197510834605,16.1938532237922,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Maldives,MDV,22.0908747037086,16.8060479800766,11.7258427261492,10.8085614263778,12.3754871852488,11.3333706146388,12.5034619255463,12.3139819141366,12.0123911668511,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mali,MLI,65.8384079240246,65.0230304328187,56.4785819386307,74.1479908356132,66.1872302945193,66.774344334826,63.6849309047317,57.3904374306355,56.7830489222988,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Malta,MLT,18.0588015521258,17.5416711633875,13.4804864315632,13.6814730924333,12.5325633579629,12.9026022733936,13.1132959646537,12.5909175285117,11.7226648774147,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Marshall Islands,MHL,11.2384714324474,11.920417492921,10.5406282383918,10.2729137216564,10.3445553141009,10.3834288658063,10.5429075377745,10.8031103210849,10.7256194470999,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mauritania,MRT,78.5620221996016,85.1001098665338,64.1516470310952,83.0276343912381,76.5480652857383,79.9744180761698,75.8344786877967,72.1994109024446,70.8224442103687,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mauritius,MUS,8.73603501995186,9.31039577146635,9.44659217541541,9.13027374403697,8.98829540881102,8.99594985085889,9.64568180967703,9.27666690706869,9.15296880580014,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mexico,MEX,32.2992214724391,30.8563115445805,19.667850241261,19.4864853369113,18.8449182383899,18.3002285485373,16.652186272493,14.7051077997851,14.9923440243315,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Micronesia, Fed. Sts.",FSM,12.4375054721975,13.1776879259206,11.7605972452111,12.6065611670905,11.5649676332846,11.4423848946993,12.0885596987462,12.3358791142647,12.1144203347628,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Moldova,MDA,34.6676781097589,28.7598551759854,18.7371163449526,18.1478989162811,17.0561198558818,15.1423919470871,17.080793755092,15.7728170076841,14.7583463021422,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Monaco,MCO,10.4915324006935,16.052472566324,10.9137728394289,11.8411028968318,10.4725197097017,10.376456634887,10.6954915739758,9.65907893202952,9.5810695715317,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mongolia,MNG,19.9087131873428,21.3981446125931,32.6310214465256,33.6018162552522,34.394850770545,31.4066965937798,30.340789040395,31.0839271991388,29.6547866481682,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Montenegro,MNE,30.447097155403,25.7719292711536,22.8933751545525,22.5226135295586,20.7818361159159,21.1885834911776,22.0010575045609,18.3231957596321,17.9824100566499,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Morocco,MAR,20.5134899224586,26.2794045322845,22.5756463722019,25.6535487891636,24.7545943744621,28.0161565066814,23.1856283839847,20.9299059936918,21.3212642117301,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mozambique,MOZ,19.6492489000876,20.2554422733172,21.6145857091373,21.5758950473476,21.069117727762,18.7547986602318,18.8259193532117,19.5945644695986,20.0802484321177,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Myanmar,MMR,41.64795525776,39.5272329221873,31.2218892689358,29.9150539220144,31.1703866445543,28.1336717956987,31.5559916967562,32.1642279603857,32.3150340028667,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Namibia,NAM,20.0651621599023,20.4358745389602,21.055359356351,22.11922822913,21.0604148441707,19.7391225085732,19.9748546561693,19.3878496864904,19.9945355710926,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nauru,NRU,5.6480114270777,6.49312954325201,5.44762950932866,5.64757051079538,6.08542537261406,6.44256644272133,6.14206344633958,6.02606444596139,6.06435493209495,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nepal,NPL,58.0645407492514,57.9103771850316,75.117974167847,70.9361955250807,72.4074854195922,64.6442716077629,64.2108322791754,57.2750179345088,45.7207706412594,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Netherlands,NLD,22.7053086677394,19.1568334196667,12.61325866781,13.1341450114978,11.9585215795702,12.7176558041706,12.0708917579666,11.3641419467189,10.8892498470498,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,New Zealand,NZL,7.15190470439802,6.92139404317208,6.59603176441408,6.57020164227168,6.63410190310228,6.82907618571061,7.21258721355312,7.42296671535298,6.48591499675774,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nicaragua,NIC,24.9412196625539,25.4133416442397,20.337626285854,20.8100394575554,19.6627564192395,19.1972180629137,17.5246038706428,14.9843484599445,16.809772538789,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Niger,NER,81.723520175611,86.4658500421261,71.6549794121069,107.144665250434,104.911460730569,88.7878831964248,86.0227651747159,72.4703210969872,85.1223455605238,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nigeria,NGA,65.0441579618405,67.6048124955521,48.1823551711454,77.1229282609024,65.4340626973271,63.2053051290842,57.0231990642382,51.7218388551219,56.5313287289257,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,North Macedonia,MKD,42.8373939678263,38.4097368734453,33.7775349314159,31.8724776060607,30.0799243464009,30.4645094005313,31.0045303573284,25.8786881284068,26.118651401474,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Northern Mariana Islands,MNP,9.54436114991457,9.35529923168387,7.95017675722504,10.0354064990389,8.84992578196304,8.66444820035672,9.62412986327666,9.84143557608585,9.71463085081006,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Norway,NOR,12.0609608788995,10.4740973033701,7.09267324687363,6.75214227846257,6.23059189808068,6.52155808218128,6.69607752509394,6.38122446338577,6.05589724673443,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Oman,OMN,47.6577082221859,46.856337239182,41.256352667596,47.9189950499705,45.4803385490064,48.7046852088573,49.6250528984572,44.8977643665473,39.5835768902765,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Pakistan,PAK,60.3161805314517,59.1634156257704,71.7121701033462,68.0068767608943,68.5228297189002,61.7967274713574,62.3894976390133,52.8571976958305,42.9981734249878,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Palau,PLW,7.7380434731321,7.22284968187368,7.36831173894939,8.9368293884579,7.01158253537855,7.00179922406389,7.89247642068436,7.7458949684632,7.32770979431049,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Panama,PAN,18.5881038389138,19.0802656518594,14.8554074199235,14.7706187901647,13.8724498973293,13.844753026596,13.2136956449094,11.8842931085395,11.4700607490209,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Papua New Guinea,PNG,18.0801022426835,17.9637498545198,16.3724587034254,16.8683385698187,16.1543562654462,15.9304225286163,16.9173285412659,16.8882962616477,17.3105425567239,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Paraguay,PRY,13.3179140823567,13.555186049266,11.4592064094704,10.4338184152061,10.4105012225018,10.2879780314547,10.4898126276478,10.1222564891858,10.0891599097852,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Peru,PER,80.7478103024092,70.0428740963807,32.9197109468005,32.8751693157181,33.739432290958,32.7083066880238,30.6265686811297,29.1117854585642,27.0356284968814,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Philippines,PHL,33.3955613419575,31.5189595125717,20.3368824432152,19.7079275985218,19.9069716374648,18.3327018141416,20.5885077839401,21.5254371973976,20.2887417122616,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Poland,POL,31.5876683803797,25.7907754089004,23.433827803997,22.4139830731908,21.2485092459447,22.2631718698092,22.4094051941271,18.7701954101512,17.9583314936851,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Portugal,PRT,13.7861249348132,13.9602733944466,9.50576236832378,9.64253451834766,8.83773210008347,9.2551980440464,9.02601451562929,7.98256121876526,8.45242266236737,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Puerto Rico,PRI,6.84468218476954,7.5311181902952,6.32383453359716,6.74532317404656,6.94033673792726,7.12296710513583,6.70118543618258,6.66040483872952,7.18841521712249,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Qatar,QAT,89.4114507214364,88.44531877478,75.1764824465315,97.7000280042596,83.6854921169063,83.268990615565,93.3069571843647,81.0088337801126,75.6630329481338,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Romania,ROU,23.0872487216336,20.4022118211382,17.9898360506608,17.4955175712912,16.5983385295736,17.0446117524786,17.1719925973938,15.0073403663299,14.8501731264834,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Russian Federation,RUS,25.9252164849995,20.7488898644786,14.2481805159069,12.9392509421972,12.4784655225055,11.739094414375,12.3153675046294,11.6778230257169,11.2727775886895,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Rwanda,RWA,30.3764168514659,31.3781575577386,31.8689793191915,31.2574810856465,31.6862299869281,30.3553527446531,30.1816687853678,30.0071642427631,31.2882654917538,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Samoa,WSM,12.8897474469501,13.1629560185234,12.5788519302582,12.4224418408037,12.5098893074638,12.0891380416294,12.8245995074982,12.8726726678327,12.5518952802963,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,San Marino,SMR,15.3693349772909,13.3149944407167,10.724794196125,11.0341756272191,10.7965188044346,11.1378783583043,11.7160220114158,10.4938237574833,10.6908983278922,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sao Tome and Principe,STP,24.2646829260088,24.757084402543,19.6630632891255,26.1500664634377,25.7342366868061,21.3075202387728,20.0156978980911,21.6556728259824,27.3357522767854,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Saudi Arabia,SAU,46.8023720241161,54.8209025183056,51.0877522409227,65.6121801282607,57.2721294327821,59.4402484783372,61.9886640504678,58.6225928552836,53.1486013629285,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Senegal,SEN,66.603048003167,69.3535963097363,54.8894665378893,70.740985096638,62.2452907130405,68.9961611199396,61.8009740540162,60.3429016299635,63.7402211262202,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Serbia,SRB,34.2946708993579,31.2656899545238,28.0367329195926,27.8632692496949,25.5339499000416,26.2823086047504,27.1283419584164,22.6362588980641,22.5075355689004,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Seychelles,SYC,8.72500884310942,10.4591837101084,9.06745868961229,9.00174536475684,9.9122300080876,9.84794743856559,9.35591484940797,9.43411735985982,8.49983857722866,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sierra Leone,SLE,43.1789787704913,41.6831849365454,36.2193735145078,51.8061671080408,48.7036743850653,44.7073767568936,44.3351501101334,38.5920982937814,43.2210935036927,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Singapore,SGP,35.0332926297156,19.7999719213474,17.2816885850335,17.1833032960407,15.900294890346,16.0768840541767,15.9768571619193,17.0759063187283,13.8691955865476,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovak Republic,SVK,26.107916747191,21.3868373355091,19.2661010504213,19.1867476350431,17.8788004543361,18.1847497519631,18.678784905987,15.8371166474072,15.3916194257365,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovenia,SVN,25.1269151395079,20.7629407401817,17.79704248843,17.7209260643327,16.4517774590328,16.502696435309,18.1801552844915,13.9082165762349,14.2911527506818,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Solomon Islands,SLB,12.4342866721151,12.7925434315937,13.6743436010117,13.388977783012,13.4720259543338,13.434058342961,14.2731157049398,14.3002352896823,13.9542830081778,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Somalia,SOM,22.5118652681141,28.5093302780691,25.4404864168862,24.732373356369,25.3011395270495,26.6404683683977,27.0888470741344,22.8360439242082,24.525108218562,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Africa,ZAF,24.567974477292,24.3617741485462,24.5484834922425,24.5964053006527,24.1476891116721,23.754937395964,23.8122504048776,23.1897720637682,23.753069242361,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Sudan,SSD,33.4623681544558,38.4320421364828,31.496531102241,38.2593644496253,35.2985387463615,35.0660036732304,34.3895571040528,33.3599794728451,30.7373478613476,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Spain,ESP,16.4345133268695,16.0217993612102,10.5798592110443,11.2555313002962,10.338836110853,10.4366670528408,10.1845744948112,9.35354339662499,9.58105460690675,..,..,..
